Costal,Blue,Green,Red,NIR,SWIR1,SWIR2,Longitude,Latitude,Target,Prediction
11397.0,10281.0,9757.0,8209.0,20669.0,13569.0,8742.0,-75.26539774224031,1.2721269449264048,coca,coca
9636.0,8606.0,7867.0,6751.0,18140.0,12508.0,7693.0,-72.01828133563257,2.0260886943815257,coca,coca
11666.0,10532.0,9577.0,8367.0,21384.0,13023.0,8438.0,-75.17937737325504,1.3177324079407324,coca,coca
9589.0,8514.0,7796.0,6731.0,17844.0,10527.0,6976.0,-71.86123904402602,1.545429027086977,coca,coca
11319.0,10244.0,9631.0,8362.0,21245.0,14904.0,9399.0,-75.22090037748131,1.242682520956685,coca,coca
9858.0,8770.0,8095.0,6751.0,20372.0,12378.0,7506.0,-72.06893478286605,2.3040172981555203,coca,coca
10679.0,9677.0,8635.0,7728.0,17429.0,10388.0,7260.0,-71.96420535582858,1.145125763645713,coca,coca
10060.0,9073.0,8253.0,7189.0,17049.0,9855.0,6835.0,-72.02794043493887,0.7764277413065165,coca,coca
9969.0,8958.0,8098.0,7048.0,17026.0,10347.0,7036.0,-71.91149792433328,1.5213823513207696,coca,coca
11708.0,10599.0,9545.0,8436.0,17973.0,10790.0,7323.0,-75.23378401713514,1.9115837817827646,coca,coca
9595.0,8542.0,8140.0,6683.0,20797.0,12510.0,7552.0,-71.74476205286949,1.4643657443810079,coca,coca
9688.0,8608.0,7849.0,6694.0,17492.0,11664.0,7275.0,-71.44167579238422,2.192598299331159,coca,coca
11326.0,10255.0,9565.0,8320.0,20226.0,13476.0,8625.0,-75.119097250047,1.12815086442326,coca,coca
10533.0,9430.0,8593.0,7437.0,20736.0,11395.0,7238.0,-72.17158031339638,2.1033532506677424,coca,coca
9766.0,8685.0,8015.0,6868.0,19864.0,12128.0,7468.0,-72.31238379252136,1.556896971848022,coca,coca
11263.0,10179.0,9509.0,8191.0,21510.0,12945.0,8596.0,-75.38131391068238,0.9673162949298103,coca,coca
10126.0,9079.0,8196.0,7155.0,17243.0,10516.0,7116.0,-72.34793417555314,1.7671996935550183,coca,coca
10468.0,9516.0,8867.0,7740.0,17030.0,12309.0,8361.0,-75.30887523927728,1.7124906161406088,coca,coca
9509.0,8430.0,7717.0,6637.0,16251.0,10237.0,6872.0,-71.95638013590097,1.1604307791301516,coca,coca
11262.0,10109.0,9040.0,7812.0,17055.0,10950.0,7232.0,-74.84984970044921,1.0873010915631287,coca,coca
11785.0,10725.0,9594.0,8401.0,19213.0,12119.0,7970.0,-76.05415704515158,0.40760242579386385,coca,coca
10223.0,9202.0,8249.0,7334.0,16638.0,10103.0,7019.0,-71.99096802642187,0.8873931983517784,coca,coca
10818.0,9780.0,9201.0,7861.0,24039.0,13661.0,8457.0,-75.27800065643852,1.7684065905834834,coca,coca
9723.0,8582.0,7801.0,6639.0,17802.0,11119.0,7190.0,-72.0916071178928,2.0003361808058684,coca,coca
9760.0,8709.0,7792.0,6815.0,16102.0,10988.0,7336.0,-72.16941956081295,2.1061956814819216,coca,coca
11268.0,10248.0,9589.0,8496.0,19960.0,13200.0,8611.0,-75.30014871625997,0.9107344842423291,coca,coca
11231.0,10143.0,9571.0,8307.0,20496.0,13184.0,8401.0,-75.09982047883533,1.2259977276323997,coca,coca
9830.0,8690.0,7939.0,6781.0,18492.0,11489.0,7249.0,-72.43520778341902,1.7873877044955497,coca,coca
10128.0,9080.0,8207.0,7150.0,16362.0,9518.0,6824.0,-72.28443965116512,1.3848408788784514,coca,coca
9538.0,8501.0,8008.0,6756.0,17545.0,10826.0,7168.0,-72.05879108453982,1.2105502264457038,coca,coca
12091.0,11004.0,9794.0,8702.0,17741.0,11045.0,7643.0,-75.30834779752233,0.547580511330076,coca,coca
11307.0,10179.0,9356.0,8181.0,19307.0,13247.0,8238.0,-74.9041837443214,1.101009929935041,coca,coca
9796.0,8703.0,8043.0,6813.0,18587.0,11788.0,7529.0,-72.07362407905173,2.1817789378145895,coca,coca
11360.0,10268.0,9700.0,8433.0,21511.0,14220.0,8973.0,-75.25688373396507,1.0562167511144405,coca,coca
10215.0,9211.0,8311.0,7290.0,17731.0,10381.0,7009.0,-71.78040783409831,1.5759286746409957,coca,coca
11819.0,10757.0,10103.0,8862.0,21584.0,15164.0,9826.0,-75.14688281328665,1.333612447031698,coca,coca
11040.0,9936.0,9010.0,7830.0,19019.0,11584.0,7845.0,-74.25049635449174,1.7441212836570321,coca,coca
9674.0,8690.0,8449.0,6909.0,25944.0,15150.0,8706.0,-71.78141436582122,1.4408431727172348,coca,coca
10601.0,9596.0,8548.0,7548.0,17057.0,10626.0,7127.0,-72.21784513939173,2.149116379951526,coca,coca
10477.0,9456.0,8474.0,7402.0,18725.0,10349.0,7023.0,-72.23431859181719,2.203501667005641,coca,coca
10313.0,9265.0,8425.0,7310.0,18408.0,10953.0,7237.0,-72.07455299135219,1.9698113120896938,coca,coca
12137.0,11070.0,10151.0,9475.0,15465.0,16058.0,12172.0,-76.15794098458562,0.4339103324887478,coca,coca
10440.0,9425.0,8650.0,7589.0,17327.0,10419.0,7206.0,-71.516934014821,2.195892010913018,coca,coca
9845.0,8741.0,7898.0,6904.0,16661.0,11391.0,7449.0,-72.16360075677959,2.1202812897810674,coca,coca
10150.0,9156.0,8317.0,7336.0,17998.0,10193.0,7015.0,-72.21391210934685,1.344094168904404,coca,coca
11430.0,10456.0,9856.0,9046.0,17975.0,15946.0,10438.0,-75.21819321543789,1.106974605299418,coca,coca
9643.0,8590.0,7871.0,6552.0,17681.0,10116.0,6617.0,-71.61697276650202,2.1403095684918463,coca,coca
11121.0,10043.0,9505.0,8195.0,21717.0,13594.0,8659.0,-75.84755088196655,1.1736223470983844,coca,coca
11173.0,10292.0,9189.0,8916.0,14553.0,13809.0,9977.0,-71.83930963925577,2.2723581433358726,coca,coca
12682.0,11585.0,10385.0,9270.0,18720.0,11678.0,8134.0,-75.44829303076551,0.755065096711872,coca,coca
11121.0,9969.0,9141.0,7816.0,20041.0,11151.0,6903.0,-75.19148622608829,0.9088420229585383,coca,coca
11688.0,10818.0,9808.0,9151.0,15350.0,11807.0,9082.0,-71.62901621681439,2.1747461709815785,coca,coca
11077.0,10084.0,9256.0,8052.0,19055.0,10984.0,7589.0,-72.06732188483905,2.302116549413607,coca,coca
10845.0,9843.0,8904.0,8012.0,15661.0,9940.0,7330.0,-71.98014989045075,1.0891731313604853,coca,coca
11238.0,10140.0,9557.0,8275.0,18862.0,13838.0,9476.0,-74.86937834779842,1.497684967918134,coca,coca
11269.0,10314.0,10130.0,8559.0,24356.0,17835.0,10745.0,-75.1272034813577,1.4615867197121346,coca,coca
9703.0,8655.0,7783.0,6843.0,16996.0,11482.0,7381.0,-71.89884799399837,1.9319555994519042,coca,coca
11220.0,10043.0,9139.0,7837.0,19087.0,11272.0,7457.0,-75.21104665613984,1.0953042141213811,coca,coca
11356.0,10382.0,9851.0,9152.0,20206.0,18811.0,12084.0,-75.15335855877122,1.390066763438421,coca,coca
12573.0,11515.0,10268.0,9183.0,18726.0,11681.0,8001.0,-75.46986924078111,0.8164013985182281,coca,coca
10204.0,9171.0,8377.0,7208.0,19404.0,10927.0,7227.0,-72.37470486898715,1.7946221649481082,coca,coca
9768.0,8673.0,8048.0,6700.0,21855.0,11549.0,6989.0,-71.73432917100617,2.2362191826116375,coca,coca
9612.0,8534.0,7737.0,6635.0,18430.0,10867.0,7091.0,-72.20584000108148,1.450760100593216,coca,coca
10665.0,9560.0,8683.0,7475.0,18368.0,10701.0,7327.0,-75.84526656968933,1.1984550937079474,coca,coca
11350.0,10323.0,9585.0,8339.0,18233.0,13807.0,9193.0,-74.35319231469545,1.9175837326975786,coca,coca
10459.0,9413.0,8389.0,7426.0,16472.0,10886.0,7310.0,-72.00094498079707,2.0042375404687847,coca,coca
9512.0,8451.0,7790.0,6613.0,18714.0,11533.0,7244.0,-71.8721169699894,1.263322547537092,coca,coca
10319.0,9275.0,8392.0,7264.0,17459.0,10274.0,6931.0,-75.89942281659718,1.4622232805816988,coca,coca
10593.0,9508.0,8595.0,7571.0,17096.0,10822.0,7378.0,-75.84038003874637,1.4952199755400315,coca,coca
11163.0,10139.0,9510.0,8333.0,20596.0,14391.0,9108.0,-75.21889530512567,1.4386449862957047,coca,coca
12012.0,10903.0,9624.0,8512.0,17380.0,11557.0,7790.0,-75.60480791210804,0.7825934911637048,coca,coca
11169.0,10043.0,9065.0,7902.0,17010.0,10975.0,7523.0,-75.30258614855777,1.0315138734346114,coca,coca
11484.0,10513.0,9933.0,8981.0,18627.0,15288.0,9990.0,-75.22120316833163,1.5918587951308263,coca,coca
10461.0,9457.0,8811.0,8175.0,15486.0,12450.0,8765.0,-71.69445998244524,1.334906422812351,coca,coca
12545.0,11459.0,10205.0,9110.0,18460.0,11283.0,7870.0,-75.39019151006949,0.7689127788958203,coca,coca
10802.0,9759.0,9219.0,7629.0,26642.0,14672.0,8807.0,-75.36348839330324,1.687782531179494,coca,coca
11736.0,10652.0,9774.0,8523.0,19094.0,11971.0,8034.0,-75.1064658064182,1.9742935214339274,coca,coca
11199.0,10082.0,9503.0,8318.0,19579.0,13529.0,8788.0,-75.41797308116547,0.8723179453116486,coca,coca
12174.0,11117.0,10318.0,9456.0,16865.0,12914.0,9539.0,-75.20600070607722,1.9190512621898146,coca,coca
10273.0,9215.0,8326.0,7354.0,18616.0,10914.0,7262.0,-72.11143684784061,1.33557106613244,coca,coca
9685.0,8597.0,7887.0,6597.0,20197.0,11420.0,7204.0,-72.05645592951122,2.2116969096514776,coca,coca
11949.0,10931.0,10233.0,9150.0,21152.0,14618.0,9614.0,-76.17155599285584,0.45005426910464374,coca,coca
10307.0,9334.0,8509.0,7469.0,17877.0,10737.0,7308.0,-72.51435384687325,1.8444408805871166,coca,coca
11269.0,10205.0,9628.0,8477.0,19848.0,15313.0,9495.0,-75.5618790162728,1.2198336559045342,coca,coca
11269.0,10252.0,9688.0,8632.0,19262.0,14753.0,9631.0,-75.29609874308248,0.8408454262889532,coca,coca
9957.0,8915.0,8018.0,7011.0,17786.0,10018.0,6736.0,-72.20099443035477,1.448314240535056,coca,coca
10134.0,9114.0,8291.0,7211.0,17470.0,10369.0,7082.0,-72.3846687350052,1.4882562208060204,coca,coca
11278.0,10287.0,9726.0,8590.0,18383.0,14927.0,9742.0,-75.07124774102356,1.6055760564786292,coca,coca
9641.0,8592.0,8076.0,6975.0,18697.0,12486.0,7838.0,-71.94984384058172,1.1021519039906924,coca,coca
11845.0,10723.0,9759.0,8503.0,19941.0,11717.0,7901.0,-75.54788167364266,0.3962540378219236,coca,coca
10468.0,9446.0,8556.0,7539.0,17886.0,11226.0,7417.0,-72.31513101956115,2.0690411157774706,coca,coca
10193.0,9183.0,8311.0,7355.0,16735.0,10843.0,7242.0,-71.85989842742245,1.235664861035111,coca,coca
9828.0,8745.0,7861.0,6832.0,16786.0,10940.0,7229.0,-72.12833124154183,2.177141261247638,coca,coca
10672.0,9649.0,8780.0,8008.0,16534.0,12340.0,8495.0,-72.51088582095664,2.176741202480661,coca,coca
10437.0,9436.0,8644.0,7565.0,17653.0,10634.0,7188.0,-71.53376290633243,2.1378196881851177,coca,coca
10390.0,9313.0,8322.0,7261.0,15003.0,9252.0,6687.0,-75.3003835240174,1.7405832388571834,coca,coca
10488.0,9520.0,8783.0,7763.0,19369.0,11756.0,7798.0,-72.02218142174777,1.1965509270430987,coca,coca
10390.0,9345.0,8540.0,7512.0,18683.0,11270.0,7475.0,-71.99938968400069,1.2297287887738053,coca,coca
11651.0,10521.0,9389.0,8190.0,17784.0,11193.0,7434.0,-75.94578021147525,0.3038123274741253,coca,coca
11128.0,10094.0,9489.0,8338.0,17744.0,13785.0,9033.0,-75.16563336679526,1.4512703713433441,coca,coca
10335.0,9305.0,8346.0,7336.0,17237.0,11019.0,7370.0,-72.0566028888762,1.9894310893958307,coca,coca
11344.0,10345.0,9630.0,8992.0,16413.0,16560.0,12031.0,-74.24780506397263,1.7296006563410955,coca,coca
10512.0,9608.0,9083.0,8072.0,18549.0,13302.0,8682.0,-75.28581716421014,1.731628870390322,coca,coca
10185.0,9134.0,8308.0,7278.0,16795.0,10131.0,6944.0,-71.80781074701028,1.2253045298159664,coca,coca
9337.0,8287.0,7637.0,6615.0,16395.0,11252.0,7382.0,-71.95413563359033,0.9791074589107136,coca,coca
10099.0,9148.0,8336.0,7186.0,19414.0,11108.0,7259.0,-72.30858255011384,1.47176150391187,coca,coca
10741.0,9691.0,8818.0,7561.0,19633.0,10837.0,7006.0,-74.23781758182244,1.7509009794340422,coca,coca
9592.0,8491.0,7669.0,6545.0,17466.0,10565.0,6985.0,-72.23027998419082,1.5092121559764498,coca,coca
10085.0,9049.0,8160.0,7092.0,18421.0,10546.0,6990.0,-72.41264250180743,1.2816810811755006,coca,coca
10404.0,9363.0,8680.0,7450.0,16922.0,10713.0,7326.0,-75.301866285361,1.7361046842314252,coca,coca
10297.0,9247.0,8299.0,7253.0,18387.0,10365.0,6966.0,-72.0998468906703,1.987475179609502,coca,coca
11806.0,10784.0,9920.0,9257.0,18022.0,14554.0,9776.0,-76.17843372810772,0.47501840678722584,coca,coca
10337.0,9270.0,8342.0,7291.0,17183.0,10176.0,7063.0,-72.31773297961487,2.0439671949153264,coca,coca
11633.0,10486.0,9305.0,8208.0,17595.0,11239.0,7509.0,-76.00091708518522,0.401367580126511,coca,coca
9735.0,8692.0,7886.0,6855.0,16980.0,11022.0,7256.0,-72.02605626626853,0.7754777278097491,coca,coca
10163.0,9167.0,8234.0,7207.0,18132.0,10574.0,7065.0,-71.82505491546516,1.6109565147094058,coca,coca
9821.0,8729.0,8027.0,6761.0,18902.0,11987.0,7618.0,-72.36166467049692,1.8675365941527806,coca,coca
11390.0,10327.0,9803.0,8374.0,20771.0,13699.0,8811.0,-75.27252117010288,1.0332808080139655,coca,coca
9742.0,8751.0,7837.0,6884.0,15746.0,10266.0,6872.0,-72.13427977208157,1.131070589320469,coca,coca
11085.0,10034.0,9259.0,8207.0,18169.0,14666.0,9562.0,-75.34408294687911,0.725490526724116,coca,coca
10488.0,9562.0,8888.0,7790.0,18881.0,13873.0,9364.0,-75.33059230885827,1.7401710361927623,coca,coca
10264.0,9213.0,8252.0,7139.0,18342.0,10802.0,7043.0,-72.07474075172145,1.9391817490029444,coca,coca
10227.0,9171.0,8323.0,7217.0,18169.0,10806.0,7175.0,-72.42161888978782,1.8685751498941026,coca,coca
11724.0,10641.0,9441.0,8355.0,17208.0,10968.0,7603.0,-75.586835949813,0.36246143455191276,coca,coca
9690.0,8614.0,7854.0,6655.0,18794.0,11612.0,7393.0,-72.05137384287524,2.1927129270000574,coca,coca
9981.0,9011.0,8132.0,7074.0,17596.0,10572.0,6991.0,-71.99925748060113,1.547798283387391,coca,coca
10437.0,9479.0,8817.0,7821.0,17632.0,13572.0,9227.0,-75.40125198986819,1.7063666692937327,coca,coca
10285.0,9279.0,8383.0,7390.0,17366.0,10238.0,6989.0,-71.97848996734474,0.8334461702488603,coca,coca
11271.0,10194.0,9719.0,8246.0,19514.0,13383.0,8614.0,-75.06839824779759,0.9385668066967381,coca,coca
11321.0,10266.0,9687.0,8560.0,17928.0,13184.0,8808.0,-75.13149250073647,0.9107446488316328,coca,coca
9534.0,8458.0,7579.0,6541.0,16320.0,11562.0,7294.0,-72.4235266445786,1.8538007885928371,coca,coca
9659.0,8640.0,7796.0,6753.0,17594.0,11233.0,7167.0,-71.97640275266055,1.5207973495905498,coca,coca
11248.0,10072.0,9316.0,7928.0,19627.0,11935.0,7666.0,-75.1878652239371,1.2234145088608133,coca,coca
10213.0,9231.0,8532.0,7380.0,19816.0,11848.0,7603.0,-72.41349521773193,1.802405259020202,coca,coca
10583.0,9553.0,8702.0,7756.0,16945.0,10323.0,7193.0,-71.94621589816008,1.0951013614162797,coca,coca
10452.0,9423.0,8425.0,7501.0,15643.0,9763.0,6946.0,-71.98336921603742,1.227677801425257,coca,coca
10220.0,9176.0,8376.0,7364.0,17492.0,10960.0,7424.0,-72.40918293276731,1.8030769334515164,coca,coca
9473.0,8387.0,7608.0,6587.0,16913.0,10757.0,7003.0,-71.58230386024618,1.03035909947354,coca,coca
12428.0,11347.0,10133.0,9232.0,15958.0,13408.0,9770.0,-76.14324770058153,0.41681659536420196,coca,coca
11155.0,10125.0,9654.0,8301.0,21692.0,14995.0,9301.0,-75.22064509955761,1.4053963923937765,coca,coca
11740.0,10623.0,9589.0,8490.0,17201.0,10819.0,7480.0,-75.45339086906314,0.4552916149144445,coca,coca
11130.0,10033.0,8974.0,7835.0,17061.0,10928.0,7403.0,-75.8213641920386,0.17464031818668727,coca,coca
9559.0,8492.0,7624.0,6685.0,14271.0,10978.0,7145.0,-72.17951132948039,1.394069994178945,coca,coca
11035.0,9922.0,9050.0,7818.0,17377.0,11195.0,7494.0,-75.34489966524113,0.8227923701618215,coca,coca
10399.0,9441.0,8610.0,7636.0,16269.0,10322.0,7152.0,-71.8750492473188,1.4924667386054151,coca,coca
9443.0,8309.0,7503.0,6362.0,17298.0,10590.0,6800.0,-72.1283976795857,1.3416902751996123,coca,coca
10110.0,9075.0,8321.0,7364.0,19265.0,11257.0,7392.0,-72.09306295763417,1.385289980515003,coca,coca
11398.0,10319.0,9549.0,8500.0,16674.0,13867.0,9570.0,-75.30866262414953,1.1261012330289222,coca,coca
11204.0,10107.0,9410.0,8124.0,20950.0,11826.0,7764.0,-75.25769691536759,1.1065642916594192,coca,coca
11880.0,10880.0,10498.0,9595.0,18295.0,14326.0,10325.0,-72.57631026089014,1.8641869152421953,coca,coca
10059.0,8937.0,8123.0,6923.0,19640.0,11683.0,7377.0,-72.58278551438256,1.8589079831216357,coca,coca
10731.0,9701.0,8868.0,7681.0,20011.0,11657.0,7632.0,-72.07065653946245,2.1836705410792807,coca,coca
11197.0,10118.0,9645.0,8085.0,22984.0,14365.0,8863.0,-75.26644176195245,0.8712461521069014,coca,coca
11298.0,10206.0,9210.0,8371.0,16836.0,12967.0,9024.0,-74.29533988255936,1.9042623675879327,coca,coca
11506.0,10396.0,9813.0,8988.0,21003.0,17792.0,11509.0,-75.15307833735903,1.2154099256375037,coca,coca
11251.0,10158.0,9351.0,8379.0,15901.0,12889.0,8785.0,-75.00435939945696,1.119739344945621,coca,coca
11667.0,10585.0,9484.0,8293.0,19266.0,12077.0,7985.0,-76.1412310310055,0.45019479209362817,coca,coca
11435.0,10425.0,9964.0,8783.0,19509.0,14623.0,9490.0,-75.23369954322388,1.1251582952787684,coca,coca
10223.0,9228.0,8364.0,7394.0,16485.0,10148.0,7082.0,-71.807408167477,1.2242200686688265,coca,coca
10280.0,9232.0,8251.0,7314.0,15631.0,9610.0,6848.0,-71.57278831899187,0.9925540397351597,coca,coca
11080.0,10042.0,9367.0,8289.0,17932.0,12943.0,8424.0,-75.46367182052713,0.849378424470207,coca,coca
10430.0,9410.0,8559.0,7509.0,17428.0,11036.0,7293.0,-71.83296067909032,1.4539239834586852,coca,coca
11511.0,10330.0,9114.0,8032.0,16611.0,11281.0,7548.0,-75.98177670665967,0.392685782419343,coca,coca
11115.0,10059.0,9039.0,7944.0,18202.0,11945.0,8064.0,-75.31790407709182,1.671234379903788,coca,coca
11349.0,10281.0,9711.0,8118.0,22649.0,13491.0,8489.0,-75.27859425157364,1.1012697947200907,coca,coca
11479.0,10462.0,9208.0,8997.0,10383.0,13582.0,12345.0,-75.12287580123694,1.206454698761155,coca,coca
11389.0,10357.0,9764.0,8558.0,20898.0,14507.0,9240.0,-75.17236864721654,1.3570883260668625,coca,coca
9644.0,8615.0,7820.0,6792.0,15622.0,11091.0,7255.0,-72.25837608509346,1.4436405303265274,coca,coca
11259.0,10193.0,9341.0,7927.0,21972.0,12857.0,8059.0,-74.84510182180492,1.555630795121041,coca,coca
9801.0,8724.0,7995.0,6895.0,18120.0,11948.0,7686.0,-72.00742692885935,1.9951694906711863,coca,coca
10677.0,9699.0,8937.0,7870.0,20400.0,12487.0,8059.0,-72.72228051067823,2.043918031657704,coca,coca
11422.0,10372.0,9476.0,8790.0,15715.0,16139.0,11213.0,-74.96418192250799,1.0426563061668166,coca,coca
9957.0,8771.0,8051.0,6997.0,17501.0,10920.0,7082.0,-72.28941236262855,2.0593726592476735,coca,coca
9822.0,8751.0,8121.0,6847.0,19390.0,12358.0,7750.0,-71.96719927970028,2.2478345500498293,coca,coca
11449.0,10367.0,9204.0,8040.0,16050.0,10355.0,7414.0,-75.26034344756076,1.838162537887117,coca,coca
11116.0,9957.0,9117.0,7794.0,18662.0,11538.0,7507.0,-75.16331714232935,1.067622646610643,coca,coca
10545.0,9484.0,8596.0,7497.0,18353.0,10768.0,7294.0,-72.16630908359215,2.1126959721820717,coca,coca
11166.0,10034.0,9053.0,7815.0,17920.0,10831.0,7406.0,-75.07352561254348,1.1234025651730633,coca,coca
11680.0,10645.0,10158.0,8902.0,22741.0,16098.0,10427.0,-75.24328593970287,1.2805430217849398,coca,coca
10283.0,9276.0,8470.0,7396.0,16330.0,10301.0,7139.0,-71.82020260661145,1.5251782474813702,coca,coca
11277.0,10215.0,9476.0,8233.0,19197.0,13511.0,8692.0,-75.16628618964967,1.1206845621318475,coca,coca
10385.0,9379.0,8803.0,7601.0,18462.0,10402.0,7212.0,-72.02231679998698,1.1958734510190376,coca,coca
10441.0,9459.0,8537.0,7537.0,17301.0,10454.0,7181.0,-71.58791005429325,1.0729018599778242,coca,coca
10413.0,9402.0,8447.0,7451.0,16699.0,10290.0,7056.0,-71.49119600780693,1.4405470167520378,coca,coca
11263.0,10187.0,9794.0,8259.0,20146.0,14598.0,8876.0,-75.19782249065341,0.9061275082599493,coca,coca
12087.0,10980.0,9901.0,8633.0,20630.0,12018.0,7826.0,-76.19217604781358,0.44543778349993896,coca,coca
11701.0,10599.0,10036.0,8552.0,23264.0,15363.0,9518.0,-75.05303685598486,1.3697148465899012,coca,coca
9809.0,8720.0,8049.0,6799.0,19053.0,11557.0,7210.0,-71.83834921633813,2.2178849072735836,coca,coca
11077.0,10011.0,9329.0,7988.0,19647.0,13987.0,9421.0,-74.29470666420251,1.800317475881321,coca,coca
13791.0,12757.0,11339.0,10345.0,18070.0,11354.0,8326.0,-75.31955719954014,0.8515644399259257,coca,coca
11720.0,10656.0,9932.0,8838.0,19725.0,13123.0,8928.0,-75.1378496409393,1.3498980003857992,coca,coca
11245.0,10209.0,9539.0,8581.0,16641.0,14277.0,9506.0,-75.35812337534722,0.9487270258952792,coca,coca
11428.0,10466.0,9463.0,8141.0,19577.0,12862.0,9351.0,-75.3122384100425,1.6603787719939016,coca,coca
10976.0,9983.0,9132.0,8106.0,16113.0,10334.0,7503.0,-71.84090439262066,2.219787409279305,coca,coca
12144.0,11062.0,9846.0,8707.0,17217.0,10862.0,7643.0,-75.27358430464108,0.8335188554345985,coca,coca
11256.0,10291.0,9715.0,8864.0,16763.0,14034.0,9569.0,-75.21754026281394,1.3669913428856693,coca,coca
9728.0,8708.0,7995.0,6761.0,18157.0,12028.0,7714.0,-72.11500901135824,2.1688480219813857,coca,coca
9857.0,8844.0,8312.0,7070.0,20037.0,12899.0,8162.0,-72.4737861362124,1.421657310092945,coca,coca
10440.0,9398.0,8596.0,7392.0,19869.0,11394.0,7423.0,-72.14054810203992,2.053824866361717,coca,coca
9558.0,8503.0,7737.0,6645.0,18015.0,11167.0,7218.0,-72.06589266379655,1.2426786189084362,coca,coca
10108.0,9163.0,8279.0,7316.0,15973.0,10172.0,7087.0,-71.99976945443022,0.8224852585633129,coca,coca
12061.0,10770.0,9622.0,8060.0,21753.0,10517.0,6793.0,-74.25475918940222,1.872627869690508,coca,coca
10535.0,9534.0,8635.0,7674.0,18389.0,11294.0,7459.0,-71.54298772524089,1.2696754870937121,coca,coca
9690.0,8621.0,7903.0,6682.0,18693.0,12000.0,7513.0,-72.09449139926018,2.2582600093302467,coca,coca
11134.0,10042.0,9628.0,7966.0,23684.0,12224.0,7503.0,-75.24851761168443,0.9624432092018282,coca,coca
10221.0,9211.0,8108.0,7182.0,14590.0,9514.0,6857.0,-75.90816129792593,1.397766175203668,coca,coca
10250.0,9171.0,8201.0,7040.0,18589.0,11035.0,7270.0,-72.68585338287384,1.7691460643893928,coca,coca
11883.0,10814.0,9986.0,8890.0,18450.0,12918.0,8632.0,-75.27571446555685,1.811833108600804,coca,coca
12375.0,11293.0,10083.0,8940.0,18145.0,11387.0,7859.0,-75.35150466361144,0.8134280167423422,coca,coca
9912.0,8821.0,8083.0,6941.0,18630.0,11958.0,7691.0,-72.29583742417479,2.236555442409566,coca,coca
10854.0,10027.0,9538.0,8935.0,19597.0,16129.0,10271.0,-72.49452598752232,2.2084390712518522,coca,coca
12028.0,10920.0,9748.0,8641.0,17770.0,11586.0,7907.0,-76.05145952795779,0.3928129374928797,coca,coca
11759.0,10812.0,9719.0,8786.0,17238.0,10621.0,7679.0,-71.606339907647,2.1379829440212834,coca,coca
10481.0,9391.0,8420.0,7267.0,15325.0,9359.0,6928.0,-75.8493126315902,1.2036102102028234,coca,coca
11833.0,10708.0,9567.0,8407.0,17724.0,10889.0,7555.0,-75.44031590943439,0.46777734431405504,coca,coca
10939.0,9866.0,9182.0,7846.0,21610.0,13677.0,8622.0,-75.37710629531574,1.674209364751925,coca,coca
11826.0,10701.0,9539.0,8341.0,18985.0,12008.0,7780.0,-75.9955203263972,0.3538770843660213,coca,coca
10674.0,9630.0,8667.0,7490.0,16778.0,10601.0,7155.0,-72.40686768075027,2.2427220949855493,coca,coca
11365.0,10219.0,9380.0,8165.0,20053.0,12400.0,8030.0,-75.0489907066042,1.3212668544919333,coca,coca
11412.0,10393.0,9509.0,9079.0,14343.0,15805.0,11117.0,-75.06639648884664,1.7100717449255567,coca,coca
11379.0,10350.0,9690.0,8665.0,19512.0,14964.0,9553.0,-75.35390150226922,1.6196599138817218,coca,coca
10483.0,9397.0,8430.0,7316.0,16662.0,8365.0,5551.0,-75.9248784818492,1.3953171694926438,coca,coca
11165.0,10116.0,9344.0,8318.0,17832.0,13014.0,8640.0,-75.33600469273661,0.8540057592130647,coca,coca
11361.0,10268.0,9215.0,7985.0,18968.0,11911.0,7613.0,-75.94995367814779,0.24193690969716522,coca,coca
10331.0,9289.0,8364.0,7247.0,17000.0,10309.0,6992.0,-71.89884799399837,1.9319555994519042,coca,coca
10161.0,9132.0,8274.0,7244.0,16035.0,9836.0,6872.0,-71.89978356433434,1.3193212744477656,coca,coca
9760.0,8718.0,8145.0,6872.0,16711.0,9780.0,6647.0,-71.44085963072786,2.196117914896162,coca,coca
11189.0,10165.0,9518.0,8655.0,17961.0,15066.0,9838.0,-75.80897434753987,1.1040220224144255,coca,coca
10083.0,9056.0,8003.0,7123.0,13373.0,9497.0,6916.0,-75.93808786531518,1.3870347787438035,coca,coca
9858.0,8757.0,8117.0,6949.0,20646.0,13289.0,8000.0,-72.43965129327884,1.9739412148931814,coca,coca
11286.0,10247.0,9561.0,8474.0,16906.0,15398.0,10995.0,-75.14282034765215,0.9876911652450936,coca,coca
9366.0,8279.0,7604.0,6294.0,17920.0,9917.0,6490.0,-72.16994982975393,1.39365181292834,coca,coca
11175.0,10141.0,9367.0,8451.0,15813.0,10584.0,7752.0,-71.65643497105285,2.198651323214634,coca,coca
11092.0,10009.0,9263.0,8207.0,17098.0,12053.0,8114.0,-74.67805848669377,1.3042829952675532,coca,coca
10889.0,9878.0,8822.0,7735.0,18218.0,10772.0,7328.0,-72.11167991236401,2.2870278122759897,coca,coca
9731.0,8681.0,7928.0,6683.0,19346.0,11335.0,7427.0,-72.40263527260744,1.764566144663309,coca,coca
11097.0,9994.0,9145.0,7967.0,17836.0,11734.0,7935.0,-75.33964015079604,0.8009439921245611,coca,coca
